
a	_a_
showing	_showing_
of	_of_
movies	_movies_
that	_that_
are	_are_
in	_in_
spanish	B-movie.language

can	_can_
you	_you_
find	_find_
movies	_movies_
in	_in_
spanish	B-movie.language

search	_search_
for	_for_
movies	_movies_
in	_in_
spanish	B-movie.language

spanish	B-movie.language
language	I-movie.language
movies	_movies_

i	_i_
am	_am_
looking	_looking_
for	_for_
movies	_movies_
in	_in_
spanish	B-movie.language

i	_i_
would	_would_
like	_like_
to	_to_
watch	_watch_
movies	_movies_
that	_that_
are	_are_
spoken	_spoken_
in	_in_
spanish	B-movie.language

list	_list_
of	_of_
movies	_movies_
in	_in_
spanish	B-movie.language

show	_show_
me	_me_
movies	_movies_
in	_in_
spanish	B-movie.language

can	_can_
you	_you_
show	_show_
me	_me_
a	_a_
list	_list_
of	_of_
movies	_movies_
in	_in_
spanish	B-movie.language

find	_find_
movies	_movies_
in	_in_
spanish	B-movie.language

find	_find_
movies	_movies_
in	_in_
spanish	B-movie.language

give	_give_
me	_me_
movies	_movies_
in	_in_
spanish	B-movie.language

i	_i_
would	_would_
like	_like_
a	_a_
list	_list_
of	_of_
movies	_movies_
that	_that_
have	_have_
been	_been_
made	_made_
in	_in_
spanish	B-movie.language

movies	_movies_
in	_in_
spanish	B-movie.language

please	_please_
make	_make_
a	_a_
list	_list_
of	_of_
movies	_movies_
that	_that_
have	_have_
been	_been_
made	_made_
in	_in_
spanish	B-movie.language

send	_send_
me	_me_
movies	_movies_
that	_that_
are	_are_
in	_in_
spanish	B-movie.language

show	_show_
me	_me_
movies	_movies_
in	_in_
spanish	B-movie.language

show	_show_
me	_me_
movies	_movies_
that	_that_
are	_are_
in	_in_
spanish	B-movie.language

give	_give_
me	_me_
swedish	B-country.name
films	_films_

show	_show_
me	_me_
mexican	B-country.name
films	_films_

show	_show_
me	_me_
movies	_movies_
made	_made_
in	_in_
south	B-country.name
africa	I-country.name

list	_list_
some	_some_
sci	B-movie.genre
fi	I-movie.genre
movies	_movies_

show	_show_
me	_me_
scifi	B-movie.genre
fantasy	B-movie.genre
movies	_movies_

find	_find_
scifi	B-movie.genre
films	_films_

list	_list_
scifi	B-movie.genre

what	_what_
movies	_movies_
did	_did_
matt	B-actor.name
damon	I-actor.name
appear	_appear_
in	_in_

sound	B-movie.name
of	I-movie.name
music	I-movie.name
robert	B-director.name
wise	I-director.name

can	_can_
i	_i_
watch	_watch_
a	_a_
terry	B-director.name
george	I-director.name
film	_film_
tonight	_tonight_

get	_get_
a	_a_
list	_list_
of	_of_
animated	B-movie.genre
films	_films_

show	_show_
me	_me_
movies	_movies_
that	_that_
are	_are_
about	_about_
scary	B-movie.subject
zombies	I-movie.subject

is	_is_
there	_there_
a	_a_
movie	_movie_
about	_about_
the	_the_
zombie	B-movie.subject
apocolypse	I-movie.subject

i	_i_
want	_want_
to	_to_
see	_see_
a	_a_
list	_list_
about	_about_
zombie	B-movie.subject
horror	B-movie.genre
films	_films_

find	_find_
some	_some_
zombie	B-movie.subject
movies	_movies_

find	_find_
zombie	B-movie.subject
movies	_movies_

get	_get_
list	_list_
of	_of_
zombie	B-movie.subject
movies	_movies_

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
zombie	B-movie.subject
movies	_movies_

i	_i_
want	_want_
to	_to_
find	_find_
zombie	B-movie.subject
movies	_movies_

i	_i_
want	_want_
to	_to_
see	_see_
zombie	B-movie.subject
movies	_movies_

see	_see_
zombie	B-movie.subject
movies	_movies_

show	_show_
me	_me_
zombie	B-movie.subject
movies	_movies_

show	_show_
me	_me_
zombie	B-movie.subject
movies	_movies_

show	_show_
zombie	B-movie.subject
movies	_movies_

zombie	B-movie.subject
movie	_movie_
favorites	_favorites_

find	_find_
me	_me_
a	_a_
movie	_movie_
with	_with_
zombies	B-movie.subject

show	_show_
me	_me_
movies	_movies_
about	_about_
zombies	B-movie.subject

show	_show_
me	_me_
movies	_movies_
about	_about_
zombies	B-movie.subject

show	_show_
me	_me_
movies	_movies_
about	_about_
zombies	B-movie.subject

show	_show_
movies	_movies_
of	_of_
zombies	B-movie.subject

which	_which_
movies	_movies_
are	_are_
based	_based_
on	_on_
zombies	B-movie.subject

which	_which_
movies	_movies_
have	_have_
zombies	B-movie.subject
in	_in_
them	_them_

movies	_movies_
about	_about_
zombies	B-movie.subject

display	_display_
movies	_movies_
of	_of_
zombies	B-movie.subject

get	_get_
movies	_movies_
about	_about_
zombies	B-movie.subject

movies	_movies_
about	_about_
zombies	B-movie.subject

i	_i_
want	_want_
scary	_scary_
zombie	B-movie.subject
movies	_movies_

i	_i_
want	_want_
to	_to_
see	_see_
zombie	B-movie.subject
movies	_movies_
that	_that_
are	_are_
scary	B-movie.genre

find	_find_
movies	_movies_
directed	_directed_
by	_by_
niel	B-director.name
abramson	I-director.name

zombies	B-movie.subject

what	_what_
movies	_movies_
are	_are_
directed	_directed_
by	_by_
ridley	B-director.name
scott	I-director.name

i	_i_
want	_want_
to	_to_
see	_see_
movies	_movies_
directed	_directed_
by	_by_
ridley	B-director.name
scott	I-director.name

german	B-country.name
movie	_movie_
info	_info_

i	_i_
want	_want_
to	_to_
watch	_watch_
a	_a_
german	B-country.name
movie	_movie_

info	_info_
german	B-country.name
movie	_movie_

show	_show_
german	B-country.name
movies	_movies_

find	_find_
action	B-movie.genre
movies	_movies_

looking	_looking_
for	_for_
an	_an_
action	B-movie.genre
movie	_movie_

what	_what_
is	_is_
the	_the_
ratings	_ratings_
of	_of_
action	B-movie.genre
movies	_movies_

movies	_movies_
patrick	B-actor.name
swayze	I-actor.name
played	_played_
in	_in_

show	_show_
me	_me_
a	_a_
movie	_movie_
that	_that_
starred	_starred_
patrick	B-actor.name
swayze	I-actor.name

show	_show_
me	_me_
short	B-movie.genre
films	_films_

movies	_movies_
by	_by_
george	B-director.name
lucas	I-director.name

list	_list_
of	_of_
all	_all_
dutch	B-country.name
movies	_movies_

please	_please_
give	_give_
me	_me_
a	_a_
dutch	B-country.name
movie	_movie_
listing	_listing_

dutch	B-country.name
movie	_movie_
listing	_listing_

show	_show_
me	_me_
childrens	_childrens_
movies	_movies_

movies	_movies_
tom	B-producer.name
cruise	I-producer.name
produced	_produced_

what	_what_
movies	_movies_
did	_did_
harry	B-producer.name
weinstein	I-producer.name
produce	_produce_

i	_i_
want	_want_
to	_to_
look	_look_
for	_for_
movies	_movies_
produced	_produced_
by	_by_
morgan	B-producer.name
freeman	I-producer.name

i	_i_
would	_would_
like	_like_
to	_to_
find	_find_
movies	_movies_
produced	_produced_
by	_by_
morgan	B-producer.name
freeman	I-producer.name

look	_look_
for	_for_
movies	_movies_
produced	_produced_
by	_by_
morgan	B-producer.name
freeman	I-producer.name

search	_search_
for	_for_
movies	_movies_
produced	_produced_
by	_by_
morgan	B-producer.name
freeman	I-producer.name

what	_what_
movies	_movies_
are	_are_
in	_in_
bengali	B-movie.language

meryl	B-actor.name
streep	I-actor.name
movies	_movies_

movies	_movies_
frances	B-director.name
ford	I-director.name
copolla	I-director.name

what	_what_
movie	_movie_
did	_did_
victor	B-director.name
fleming	I-director.name
direct	_direct_

movies	_movies_
from	_from_
russia	B-country.name

search	_search_
for	_for_
films	_films_
produced	_produced_
in	_in_
russia	B-country.name

find	_find_
movies	_movies_
produced	_produced_
in	_in_
russia	B-country.name

find	_find_
all	_all_
details	_details_
about	_about_
star	B-movie.name
wars	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name
movie	_movie_

show	_show_
all	_all_
details	_details_
about	_about_
star	B-movie.name
wars	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name
movie	_movie_

get	_get_
me	_me_
information	_information_
about	_about_
the	_the_
movie	_movie_
star	B-movie.name
wars	I-movie.name
four	I-movie.name

can	_can_
you	_you_
show	_show_
me	_me_
details	_details_
about	_about_
the	_the_
movie	_movie_
star	B-movie.name
wars	I-movie.name
:	I-movie.name
episode	I-movie.name
four	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name

give	_give_
me	_me_
detailed	_detailed_
information	_information_
about	_about_
the	_the_
movie	_movie_
star	B-movie.name
wars	I-movie.name
:	I-movie.name
episode	I-movie.name
four	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name

i	_i_
would	_would_
like	_like_
to	_to_
get	_get_
some	_some_
information	_information_
about	_about_
the	_the_
movie	_movie_
star	B-movie.name
wars	I-movie.name
:	I-movie.name
episode	I-movie.name
four	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name

list	_list_
star	B-movie.name
wars	I-movie.name
movie	_movie_
a	I-movie.name
new	I-movie.name
hope	I-movie.name

find	_find_
info	_info_
about	_about_
star	B-movie.name
wars	I-movie.name
episode	I-movie.name
four	I-movie.name

get	_get_
me	_me_
info	_info_
on	_on_
star	B-movie.name
wars	I-movie.name
episode	I-movie.name
four	I-movie.name

get	_get_
me	_me_
star	B-movie.name
wars	I-movie.name
episode	I-movie.name
four	I-movie.name
details	_details_

i	_i_
want	_want_
to	_to_
see	_see_
info	_info_
about	_about_
star	B-movie.name
wars	I-movie.name
four	I-movie.name

run	_run_
a	_a_
search	_search_
for	_for_
star	B-movie.name
wars	I-movie.name
four	I-movie.name

show	_show_
me	_me_
star	B-movie.name
wars	I-movie.name
four	I-movie.name

show	_show_
me	_me_
star	B-movie.name
wars	I-movie.name
four	I-movie.name
page	_page_

star	B-movie.name
wars	I-movie.name
four	I-movie.name

take	_take_
me	_me_
to	_to_
star	B-movie.name
wars	I-movie.name
four	I-movie.name
page	_page_

where	_where_
can	_can_
i	_i_
watch	_watch_
star	B-movie.name
wars	I-movie.name
four	I-movie.name

tell	_tell_
about	_about_
star	B-movie.name
wars	I-movie.name
iv	I-movie.name

what	_what_
is	_is_
full	_full_
name	_name_
of	_of_
star	B-movie.name
wars	I-movie.name
iv	I-movie.name

darth	B-character.name
vader	I-character.name

han	B-character.name
solo	I-character.name

i	_i_
only	_only_
want	_want_
movies	_movies_
by	_by_
sidney	B-director.name
lumit	I-director.name

movies	_movies_
with	_with_
sally	B-actor.name
field	I-actor.name

can	_can_
you	_you_
please	_please_
open	_open_
page	_page_
about	_about_
in	B-movie.name
july	I-movie.name
movie	_movie_

display	_display_
details	_details_
of	_of_
in	B-movie.name
july	I-movie.name
movie	_movie_

exhibit	_exhibit_
details	_details_
of	_of_
in	B-movie.name
july	I-movie.name
movie	_movie_

in	B-movie.name
july	I-movie.name
movie	_movie_
page	_page_

about	_about_
movie	_movie_
in	B-movie.name
july	I-movie.name

find	_find_
me	_me_
the	_the_
film	_film_
in	B-movie.name
july	I-movie.name

show	_show_
information	_information_
for	_for_
the	_the_
movie	_movie_
title	_title_
in	B-movie.name
july	I-movie.name
with	_with_
moritz	B-actor.name
bleibtreu	I-actor.name

give	_give_
me	_me_
details	_details_
about	_about_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

i	_i_
want	_want_
information	_information_
about	_about_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

i	_i_
would	_would_
like	_like_
to	_to_
get	_get_
detailed	_detailed_
information	_information_
about	_about_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

search	_search_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

show	_show_
data	_data_
for	_for_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

show	_show_
me	_me_
detailed	_detailed_
information	_information_
about	_about_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

show	_show_
me	_me_
more	_more_
details	_details_
for	_for_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

check	_check_
movie	_movie_
in	B-movie.name
july	I-movie.name
information	_information_

display	_display_
information	_information_
for	_for_
the	_the_
movie	_movie_
in	B-movie.name
july	I-movie.name

i	_i_
want	_want_
to	_to_
see	_see_
anne	B-actor.name
hathaway	I-actor.name
's	_'s_
latest	_latest_
movie	_movie_

show	_show_
me	_me_
anne	B-actor.name
hathaway	I-actor.name
's	_'s_
latest	_latest_
movie	_movie_

show	_show_
me	_me_
hathaway	B-actor.name
's	_'s_
recent	_recent_
movies	_movies_

what	_what_
movies	_movies_
has	_has_
jack	B-actor.name
black	I-actor.name
been	_been_
in	_in_

angelina	B-actor.name
jolie	I-actor.name
movies	_movies_

in	_in_
which	_which_
movies	_movies_
has	_has_
angelina	B-actor.name
jolie	I-actor.name
starred	_starred_

list	_list_
of	_of_
movies	_movies_
starring	_starring_
angelina	B-actor.name
jolie	I-actor.name

movies	_movies_
with	_with_
angelina	B-actor.name
jolie	I-actor.name

show	_show_
angelina	B-actor.name
jolie	I-actor.name
movies	_movies_

show	_show_
me	_me_
all	_all_
movies	_movies_
for	_for_
angelina	B-actor.name
jolie	I-actor.name

show	_show_
movies	_movies_
with	_with_
angelina	B-actor.name
jolie	I-actor.name

what	_what_
movies	_movies_
has	_has_
angelina	B-actor.name
jolie	I-actor.name
been	_been_
in	_in_

which	_which_
movies	_movies_
has	_has_
angelina	B-actor.name
jolie	I-actor.name
been	_been_
in	_in_

list	_list_
movies	_movies_
starring	_starring_
angelina	B-actor.name
jolie	I-actor.name

list	_list_
movies	_movies_
with	_with_
angelina	B-actor.name
jolie	I-actor.name
in	_in_
them	_them_

funny	B-movie.genre
kids	B-rating.name
movies	_movies_

movies	_movies_
about	_about_
basketball	B-movie.subject

can	_can_
you	_you_
locate	_locate_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

can	_can_
you	_you_
show	_show_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

find	_find_
all	_all_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

i	_i_
am	_am_
looking	_looking_
for	_for_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

i	_i_
need	_need_
a	_a_
list	_list_
of	_of_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

please	_please_
find	_find_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

will	_will_
you	_you_
provide	_provide_
a	_a_
list	_list_
of	_of_
movies	_movies_
produced	_produced_
by	_by_
clint	B-producer.name
eastwood	I-producer.name

i	_i_
want	_want_
to	_to_
see	_see_
more	_more_
movies	_movies_
with	_with_
katie	B-actor.name
holmes	I-actor.name

find	_find_
any	_any_
movies	_movies_
about	_about_
horses	B-movie.subject

what	_what_
are	_are_
some	_some_
current	_current_
movies	_movies_
with	_with_
horses	B-movie.subject
as	_as_
the	_the_
main	_main_
topic	_topic_
of	_of_
the	_the_
movie	_movie_

johnny	B-actor.name
depp	I-actor.name
movies	_movies_

bring	_bring_
up	_up_
black	B-movie.name
swan	I-movie.name
production	_production_

all	_all_
the	_the_
movies	_movies_
of	_of_
karan	B-director.name
johar	I-director.name

karan	B-director.name
johar	I-director.name
's	_'s_
movies	_movies_

find	_find_
movies	_movies_
of	_of_
karan	B-director.name
johar	I-director.name

movies	_movies_
of	_of_
karan	B-director.name
johar	I-director.name

find	_find_
director	_director_
movies	_movies_

find	_find_
a	_a_
list	_list_
of	_of_
directors	_directors_
and	_and_
their	_their_
movies	_movies_

movies	_movies_
and	_and_
who	_who_
directed	_directed_
them	_them_

bring	_bring_
up	_up_
all	_all_
director	_director_
movies	_movies_

list	_list_
director	_director_
movies	_movies_

show	_show_
movies	_movies_
directed	_directed_
by	_by_

i	_i_
want	_want_
to	_to_
look	_look_
up	_up_
information	_information_
about	_about_
the	_the_
movie	_movie_
hotel	B-movie.name
transylvania	I-movie.name

will	B-actor.name
ferrell	I-actor.name
been	_been_
in	_in_

what	_what_
has	_has_
will	B-actor.name
ferrell	I-actor.name
done	_done_

find	_find_
movies	_movies_
about	_about_
gambling	B-movie.subject

find	_find_
movies	_movies_
about	_about_
ice	B-movie.subject
skating	I-movie.subject

generate	_generate_
a	_a_
list	_list_
of	_of_
movies	_movies_
about	_about_
ice	B-movie.subject
skating	I-movie.subject

list	_list_
ice	B-movie.subject
skating	I-movie.subject
movies	_movies_
please	_please_

are	_are_
there	_there_
any	_any_
movies	_movies_
with	_with_
ice	B-movie.subject
skating	I-movie.subject

please	_please_
show	_show_
me	_me_
movies	_movies_
about	_about_
ice	B-movie.subject
skating	I-movie.subject

search	_search_
for	_for_
movies	_movies_
about	_about_
ice	B-movie.subject
skating	I-movie.subject

are	_are_
there	_there_
any	_any_
movies	_movies_
with	_with_
skating	B-movie.subject
on	I-movie.subject
ice	I-movie.subject

find	_find_
dreamworks	B-producer.name
movies	_movies_
for	B-rating.name
kids	I-rating.name

where	_where_
can	_can_
i	_i_
see	_see_
a	_a_
list	_list_
of	_of_
movies	_movies_
produced	_produced_
in	_in_
great	B-country.name
britain	I-country.name

taye	B-actor.name
diggs	I-actor.name
films	_films_

about	_about_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

find	_find_
me	_me_
info	_info_
on	_on_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
movie	_movie_
info	_info_

i	_i_
would	_would_
like	_like_
to	_to_
see	_see_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
information	_information_

overview	_overview_
of	_of_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	_show_
me	_me_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	_show_
me	_me_
the	_the_
page	_page_
about	_about_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

get	_get_
me	_me_
info	_info_
about	_about_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	_show_
information	_information_
for	_for_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	_show_
me	_me_
detailed	_detailed_
information	_information_
about	_about_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	_show_
me	_me_
more	_more_
details	_details_
for	_for_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

can	_can_
you	_you_
give	_give_
me	_me_
detailed	_detailed_
information	_information_
about	_about_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

dispaly	_dispaly_
info	_info_
for	_for_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

display	_display_
overview	_overview_
of	_of_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

i	_i_
need	_need_
information	_information_
about	_about_
the	_the_
cast	_cast_
reviews	_reviews_
story	_story_
etc	_etc_
in	_in_
detail	_detail_
about	_about_
the	_the_
movie	_movie_
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

send	_send_
me	_me_
movies	_movies_
that	_that_
are	_are_
in	_in_
chinese	B-movie.language

i	_i_
want	_want_
chinese	B-movie.language
language	I-movie.language
movies	_movies_

show	_show_
me	_me_
movies	_movies_
in	_in_
chinese	B-movie.language

find	_find_
all	_all_
chinese	B-movie.language
language	I-movie.language
movies	_movies_

look	_look_
up	_up_
movies	_movies_
in	_in_
chinese	B-movie.language

movies	_movies_
in	_in_
chinese	B-movie.language

show	_show_
me	_me_
movies	_movies_
produced	_produced_
by	_by_
julian	B-producer.name
fellows	I-producer.name

julian	B-producer.name
fellows	I-producer.name
productions	_productions_

can	_can_
you	_you_
please	_please_
search	_search_
movies	_movies_
of	_of_
tom	B-actor.name
cruise	I-actor.name

find	_find_
movies	_movies_
with	_with_
tom	B-actor.name
cruise	I-actor.name

find	_find_
movies	_movies_
with	_with_
tom	B-actor.name
cruise	I-actor.name
in	_in_
them	_them_

in	_in_
what	_what_
movies	_movies_
tom	B-actor.name
cruise	I-actor.name
is	_is_

movies	_movies_
starring	_starring_
tom	B-actor.name
cruise	I-actor.name

show	_show_
me	_me_
all	_all_
movies	_movies_
tom	B-actor.name
cruise	I-actor.name
has	_has_
been	_been_
in	_in_

tom	B-actor.name
cruise	I-actor.name
movies	_movies_

tom	B-actor.name
cruise	I-actor.name
movies	_movies_

what	_what_
movies	_movies_
has	_has_
tom	B-actor.name
cruise	I-actor.name
been	_been_
in	_in_

what	_what_
movies	_movies_
has	_has_
tom	B-actor.name
cruise	I-actor.name
starred	_starred_
in	_in_

find	_find_
movies	_movies_
produced	_produced_
by	_by_
george	B-producer.name
lucas	I-producer.name

find	_find_
movies	_movies_
produced	_produced_
by	_by_
george	B-producer.name
lucus	I-producer.name

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
movies	_movies_
produced	_produced_
by	_by_
george	B-producer.name
lucas	I-producer.name

give	_give_
me	_me_
a	_a_
list	_list_
of	_of_
movies	_movies_
that	_that_
george	B-producer.name
lucas	I-producer.name
produced	_produced_

locate	_locate_
all	_all_
movies	_movies_
produced	_produced_
by	_by_
george	B-producer.name
lucas	I-producer.name

list	_list_
of	_of_
dax	B-actor.name
shepard	I-actor.name
movies	_movies_

yash	B-director.name
chopra	I-director.name
's	_'s_
movies	_movies_

find	_find_
movies	_movies_
of	_of_
yash	B-director.name
chopra	I-director.name

trouble	B-movie.name
with	I-movie.name
the	I-movie.name
curve	I-movie.name
was	_was_
based	_based_
on	_on_
what	_what_

what	_what_
was	_was_
the	_the_
last	_last_
film	_film_
robert	B-producer.name
redford	I-producer.name
produced	_produced_

movies	_movies_
about	_about_
immigration	B-movie.subject

dawn	B-movie.name
of	I-movie.name
the	I-movie.name
dead	I-movie.name
movie	_movie_
information	_information_

search	_search_
the	B-movie.name
campaign	I-movie.name
movie	_movie_

show	_show_
me	_me_
information	_information_
related	_related_
to	_to_
the	_the_
film	_film_
the	B-movie.name
campaign	I-movie.name

will	_will_
you	_you_
please	_please_
show	_show_
me	_me_
info	_info_
on	_on_
the	_the_
movie	_movie_
the	B-movie.name
campaign	I-movie.name

the	B-movie.name
campaign	I-movie.name
movie	_movie_
page	_page_

i	_i_
want	_want_
to	_to_
see	_see_
info	_info_
on	_on_
the	_the_
movie	_movie_
the	B-movie.name
campaign	I-movie.name

look	_look_
up	_up_
movie	_movie_
the	B-movie.name
campaign	I-movie.name

please	_please_
show	_show_
me	_me_
info	_info_
on	_on_
the	_the_
movie	_movie_
the	B-movie.name
campaign	I-movie.name

show	_show_
me	_me_
information	_information_
for	_for_
the	_the_
movie	_movie_
the	B-movie.name
campaign	I-movie.name

tell	_tell_
me	_me_
about	_about_
the	_the_
movie	_movie_
the	B-movie.name
campaign	I-movie.name
in	_in_
detail	_detail_

can	_can_
you	_you_
show	_show_
me	_me_
details	_details_
about	_about_
the	_the_
movie	_movie_
the	B-movie.name
campaign	I-movie.name

find	_find_
movies	_movies_
about	_about_
love	B-movie.subject

movies	_movies_
about	_about_
nature	B-movie.subject

show	_show_
me	_me_
the	_the_
comedy	B-movie.genre
pitch	B-movie.name
perfect	I-movie.name

show	_show_
me	_me_
the	_the_
movies	_movies_
produced	_produced_
by	_by_
reliance	B-producer.name

which	_which_
movies	_movies_
are	_are_
family	B-rating.name
friendly	I-rating.name

can	_can_
you	_you_
get	_get_
me	_me_
a	_a_
pg	B-rating.name
movie	_movie_
list	_list_

find	_find_
a	_a_
pg	B-rating.name
rated	_rated_
movie	_movie_

find	_find_
rated	_rated_
pg	B-rating.name
movies	_movies_

give	_give_
me	_me_
some	_some_
good	_good_
pg	B-rating.name
moives	_moives_

i	_i_
am	_am_
looking	_looking_
for	_for_
movies	_movies_
that	_that_
are	_are_
rated	_rated_
pg	B-rating.name
for	B-rating.name
family	I-rating.name
movie	I-rating.name
night	I-rating.name

i	_i_
need	_need_
to	_to_
see	_see_
a	_a_
list	_list_
of	_of_
pg	B-rating.name
movies	_movies_

i	_i_
need	_need_
to	_to_
see	_see_
all	_all_
pg	B-rating.name
movies	_movies_

movies	_movies_
rated	_rated_
pg	B-rating.name

pg	B-rating.name
movies	_movies_
list	_list_
please	_please_

please	_please_
show	_show_
a	_a_
list	_list_
of	_of_
recent	_recent_
movies	_movies_
rated	_rated_
pg	B-rating.name

show	_show_
me	_me_
movies	_movies_
rated	_rated_
pg	B-rating.name

bring	_bring_
up	_up_
all	_all_
pg	B-rating.name
movies	_movies_

find	_find_
me	_me_
pg	B-rating.name
movies	_movies_

find	_find_
movies	_movies_
rated	_rated_
pg	B-rating.name

find	_find_
movies	_movies_
that	_that_
are	_are_
pg	B-rating.name

i	_i_
need	_need_
movies	_movies_
with	_with_
a	_a_
pg	B-rating.name
rating	_rating_

i	_i_
want	_want_
to	_to_
search	_search_
for	_for_
pg	B-rating.name
rated	_rated_
movies	_movies_

list	_list_
movies	_movies_
rated	_rated_
pg	B-rating.name

movies	_movies_
with	_with_
pg	B-rating.name
rating	_rating_

movies	_movies_
with	_with_
pg	B-rating.name
rating	_rating_

pg	B-rating.name
movies	_movies_

show	_show_
me	_me_
pg	B-rating.name
rated	_rated_
movies	_movies_

show	_show_
me	_me_
the	_the_
movies	_movies_
rating	_rating_
pg	B-rating.name

find	_find_
movies	_movies_
with	_with_
pg	B-rating.name
ratings	_ratings_
only	_only_

i	_i_
want	_want_
a	_a_
list	_list_
of	_of_
pg	B-rating.name
rated	_rated_
movies	_movies_

i	_i_
want	_want_
to	_to_
see	_see_
movies	_movies_
that	_that_
are	_are_
rated	_rated_
pg	B-rating.name

only	_only_
show	_show_
movies	_movies_
rated	_rated_
pg	B-rating.name

please	_please_
find	_find_
pg	B-rating.name
rated	_rated_
movies	_movies_

search	_search_
for	_for_
movies	_movies_
with	_with_
a	_a_
pg	B-rating.name
rating	_rating_

search	_search_
for	_for_
movies	_movies_
with	_with_
a	_a_
pg	B-rating.name
rating	_rating_

show	_show_
me	_me_
all	_all_
pg	B-rating.name
movies	_movies_

show	_show_
me	_me_
movies	_movies_
with	_with_
pg	B-rating.name
rating	_rating_

show	_show_
me	_me_
movies	_movies_
with	_with_
pg	B-rating.name
ratings	_ratings_

show	_show_
me	_me_
pg	B-rating.name
movies	_movies_

get	_get_
hungarian	B-country.name
films	_films_

i	_i_
want	_want_
to	_to_
watch	_watch_
a	_a_
comedy	B-movie.genre
made	_made_
in	_in_
hungary	B-country.name

show	_show_
